"STATION","NAME","DATE","AWND","PRCP","TAVG","TMAX","TMIN"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-02-28",,,,"35","26"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-03-01",,,,"38","32"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-03-02",,,,"37","31"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-03-03",,,,"32","28"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-03-04",,,,"35","29"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-03-05",,,,"33","29"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-03-06",,,,"36","30"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-03-07",,,,"41","30"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-03-08",,,,"54","33"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-03-09",,,,"57","36"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-03-10",,,,"53","36"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-03-11",,,,"64","36"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-03-12",,,,"57","37"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-03-13",,,,"63","31"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-03-14",,,,"41","28"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-03-15",,,,"40","28"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-03-16",,,,"36","33"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-03-17",,,,"36","31"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-03-18",,,,"35","30"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-03-19",,,,"38","30"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-03-20",,,,"35","32"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-03-21",,,,"33","27"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-03-22",,,,"44","28"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-03-23",,,,"43","34"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-03-24",,,,"38","32"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-03-25",,,,"41","34"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-03-26",,,,"44","34"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-03-27",,,,"50","34"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-03-28",,,,"42","37"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-03-29",,,,"50","39"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-03-30",,,,"69","41"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-03-31",,,,"71","48"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-04-01",,,,"49","40"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-04-02",,,,"59","40"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-04-03",,,,"56","41"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-04-04",,,,"58","41"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-04-05",,,,"52","44"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-04-06",,,,"54","43"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-04-07",,,,"53","36"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-04-08",,,,"42","34"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-04-09",,,,"51","37"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-04-10",,,,"70","44"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-04-11",,,,"74","55"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-04-12",,,,"77","64"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-04-13",,,,"82","54"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-04-14",,,,"81","61"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-04-15",,,,"66","47"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-04-16",,,,"55","47"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-04-17",,,,"52","46"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-04-18",,,,"57","46"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-04-19",,,,"64","50"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-04-20",,,,"67","56"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-04-21",,,,"72","55"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-04-22",,,,"70","54"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-04-23",,,,"71","48"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-04-24",,,,"67","46"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-04-25",,,,"47","39"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-04-26",,,,"64","41"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-04-27",,,,"69","48"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-04-28",,,,"59","47"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-04-29",,,,"57","51"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-04-30",,,,"61","52"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-05-01",,,,"60","55"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-05-02",,,,"66","54"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-05-03",,,,"76","55"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-05-04",,,,"66","55"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-05-05",,,,"61","50"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-05-06",,,,"56","48"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-05-07",,,,"67","51"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-05-08",,,,"71","57"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-05-09",,,,"73","60"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-05-10",,,,"73","57"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-05-11",,,,"62","40"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-05-12",,,,"48","38"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-05-13",,,,"52","45"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-05-14",,,,"57","46"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-05-15",,,,"57","47"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-05-16",,,,"60","52"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-05-17",,,,"75","53"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-05-18",,,,"58","51"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-05-19",,,,"57","49"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-05-20",,,,"75","48"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-05-21",,,,"54","47"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-05-22",,,,"57","48"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-05-23",,,,"69","50"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-05-24",,,,"75","61"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-05-25",,,,"77","62"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-05-26",,,,"69","58"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-05-27",,,,"81","61"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-05-28",,,,"93","69"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-05-29",,,,"89","66"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-05-30",,,,"90","64"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-05-31",,,,"75","63"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-06-01",,,,"70","61"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-06-02",,,,"71","59"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-06-03",,,,"69","60"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-06-04",,,,"74","60"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-06-10",,,,"65","57"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-06-11",,,,"63","52"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-06-12",,,,"64","52"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-06-13",,,,"68","58"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-06-14",,,,"71","62"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-06-15",,,,"78","64"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-06-16",,,,"91","76"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-06-17",,,,"92","76"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-06-18",,,,"79","71"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-06-19",,,,"88","72"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-06-20",,,,"76","67"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-06-21",,,,"89","75"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-06-22",,,,"81","66"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-06-23",,,,"67","63"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-06-24",,,,"74","62"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-06-25",,,,"71","64"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-06-26",,,,"69","63"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-06-27",,,,"76","66"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-06-28",,,,"78","63"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-06-29",,,,"75","62"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-06-30",,,,"80","65"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-07-01",,,,"92","71"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-07-02",,,,"87","78"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-07-03",,,,"82","70"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-07-04",,,,"78","68"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-07-05",,,,"75","66"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-07-06",,,,"76","66"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-07-07",,,,"80","66"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-07-08",,,,"85","70"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-07-09",,,,"89","73"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-07-10",,,,"74","66"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-07-11",,,,"77","68"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-07-12",,,,"76","68"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-07-13",,,,"80","69"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-07-14",,,,"84","72"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-07-15",,,,"92","77"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-07-16",,,,"94","79"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-07-17",,,,"95","76"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-07-18",,,,"80","73"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-07-19",,,,"85","73"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-07-20",,,,"81","72"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-07-21",,,,"78","69"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-07-22",,,,"79","69"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-07-23",,,,"80","68"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-07-24",,,,"89","73"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-07-25",,,,"92","77"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-07-26",,,,"87","73"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-07-27",,,,"84","73"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-07-28",,,,"88","74"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-07-29",,,,"93","78"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-07-30",,,,"90","76"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-07-31",,,,"98","81"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-08-01",,,,"99","83"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-08-02",,,,"96","71"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-08-03",,,,"79","68"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-08-04",,,,"84","71"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-08-05",,,,"84","71"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-08-06",,,,"85","73"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-08-07",,,,"82","74"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-08-08",,,,"76","71"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-08-09",,,,"82","71"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-08-10",,,,"80","75"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-08-11",,,,"75","68"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-08-12",,,,"76","66"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-08-13",,,,"81","66"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-08-14",,,,"85","72"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-08-15",,,,"79","67"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-08-16",,,,"81","67"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-08-17",,,,"82","69"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-08-18",,,,"82","72"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-08-19",,,,"82","71"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-08-20",,,,"76","67"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-08-21",,,,"80","65"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-08-22",,,,"85","69"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-08-23",,,,"88","70"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-08-24",,,,"85","69"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-08-25",,,,"84","70"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-08-26",,,,"80","74"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-08-27",,,,"77","72"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-08-28",,,,"72","65"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-08-29",,,,"69","66"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-08-30",,,,"74","67"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-08-31",,,,"74","64"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-09-01",,,,"73","66"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-09-02",,,,"74","66"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-09-03",,,,"77","63"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-09-04",,,,"70","63"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-09-05",,,,"75","63"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-09-06",,,,"76","64"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-09-07",,,,"85","66"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-09-08",,,,"84","66"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-09-09",,,,"73","65"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-09-10",,,,"65","62"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-09-11",,,,"68","62"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-09-12",,,,"73","65"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-09-13",,,,"67","63"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-09-14",,,,"72","63"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-09-15",,,,"76","63"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-09-16",,,,"80","63"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-09-17",,,,"85","65"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-09-18",,,,"72","55"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-09-19",,,,"56","51"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-09-20",,,,"64","48"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-09-21",,,,"69","51"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-09-22",,,,"71","58"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-09-23",,,,"73","60"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-09-24",,,,"66","57"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-09-25",,,,"73","52"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-09-26",,,,"71","60"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-09-27",,,,"69","55"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-09-28",,,,"60","51"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-09-29",,,,"61","48"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-09-30",,,,"69","53"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-10-01",,,,"74","53"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-10-02",,,,"76","69"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-10-03",,,,"79","61"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-10-04",,,,"77","57"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-10-05",,,,"58","55"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-10-06",,,,"58","51"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-10-07",,,,"67","49"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-10-08",,,,"74","53"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-10-09",,,,"65","54"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-10-10",,,,"59","55"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-10-11",,,,"57","37"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-10-12",,,,"41","32"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-10-13",,,,"52","34"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-10-14",,,,"52","37"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-10-15",,,,"54","37"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-10-16",,,,"56","49"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-10-17",,,,"58","51"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-10-18",,,,"63","45"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-10-19",,,,"46","40"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-10-20",,,,"54","39"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-10-21",,,,"61","50"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-10-22",,,,"50","37"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-10-23",,,,"43","36"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-10-24",,,,"49","34"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-10-25",,,,"53","38"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-10-26",,,,"48","44"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-10-27",,,,"47","43"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-10-28",,,,"53","42"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-10-29",,,,"55","38"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-10-30",,,,"70","49"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-10-31",,,,"63","38"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-11-01",,,,"43","33"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-11-02",,,,"35","29"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-11-03",,,,"42","26"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-11-04",,,,"48","37"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-11-05",,,,"54","42"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-11-06",,,,"54","46"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-11-07",,,,"53","44"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-11-08",,,,"65","44"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-11-09",,,,"67","48"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-11-10",,,,"49","41"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-11-11",,,,"43","37"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-11-12",,,,"45","37"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-11-13",,,,"44","36"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-11-14",,,,"47","40"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-11-15",,,,"47","44"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-11-16",,,,"44","38"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-11-17",,,,"43","36"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-11-18",,,,"45","38"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-11-19",,,,"43","36"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-11-20",,,,"43","34"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-11-21",,,,"49","37"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-11-22",,,,"54","36"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-11-23",,,,"52","38"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-11-24",,,,"60","42"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-11-25",,,,"60","46"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-11-26",,,,"62","52"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-11-27",,,,"62","49"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-11-28",,,,"62","55"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-11-29",,,,"62","41"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-11-30",,,,"42","30"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-12-01",,,,"36","23"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-12-02",,,,"34","19"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-12-03",,,,"20","14"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-12-04",,,,"28","12"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-12-05",,,,"35","13"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-12-06",,,,"38","23"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-12-07",,,,"23","12"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-12-08",,,,"24","9"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-12-09",,,,"38","24"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-12-10",,,,"43","34"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-12-11",,,,"47","39"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-12-12",,,,"51","41"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-12-13",,,,"48","34"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-12-14",,,,"52","40"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-12-15",,,,"47","37"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-12-16",,,,"56","36"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-12-17",,,,"56","42"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-12-18",,,,"45","34"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-12-19",,,,"45","29"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-12-20",,,,"41","31"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-12-21",,,,"44","38"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-12-22",,,,"53","42"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-12-23",,,,"42","37"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-12-24",,,,"46","31"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-12-25",,,,"39","36"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-12-26",,,,"36","32"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-12-27",,,,"40","31"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-12-28",,,,"48","38"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-12-29",,,,"46","39"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-12-30",,,,"50","40"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2006-12-31",,,,"57","41"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","2007-01-01",,,,"45","35"
